Age,Income,Spending_Score,Engagement_Level,Purchase_Frequency,Product_Category,Customer_Segment,Met_Target
20,99369,78.67,5,35,Furniture,Medium-Value,1
64,86917,76.99,6,37,Electronics,Low-Value,1
55,93690,85.75,9,40,Furniture,Medium-Value,1
34,54235,0.02,3,8,Electronics,Medium-Value,1
29,98975,36.24,3,46,Furniture,Medium-Value,0
69,39122,73.76,8,31,Groceries,High-Value,1
41,43956,59.97,6,49,Clothing,High-Value,1
46,83879,17.76,3,43,Electronics,High-Value,1
60,78560,30.37,2,16,Groceries,Low-Value,1
42,141435,33.68,2,28,Furniture,Medium-Value,0
53,102800,56.78,2,6,Groceries,High-Value,1
43,130310,83.16,5,32,Electronics,Medium-Value,0
55,88685,93.25,5,28,Groceries,Low-Value,1
18,44660,75.01,1,11,Furniture,Medium-Value,0
37,148029,84.3,2,42,Beauty,Low-Value,1
45,126196,47.01,2,23,Clothing,Medium-Value,1
33,106064,38.98,4,30,Clothing,High-Value,1
64,134440,39.27,7,9,Beauty,Medium-Value,1
34,21168,61.6,3,28,Electronics,Medium-Value,0
57,65124,12.42,5,24,Groceries,Low-Value,0
45,55897,57.95,9,28,Groceries,High-Value,1
29,35032,66.51,5,24,Beauty,Medium-Value,1
44,72797,43.89,9,15,Beauty,Medium-Value,1
59,55294,95.32,1,39,Furniture,Medium-Value,1
64,63827,60.82,9,33,Furniture,Low-Value,1
47,23516,22.0,5,47,Clothing,Medium-Value,0
58,39751,47.92,8,34,Electronics,Medium-Value,0
51,50373,67.54,5,22,Electronics,High-Value,1
54,142026,32.36,6,29,Beauty,Low-Value,0
23,50270,7.96,8,34,Clothing,Low-Value,1
24,30386,58.34,2,42,Clothing,Medium-Value,1
49,121859,94.79,3,47,Furniture,Medium-Value,1
49,84817,48.51,9,10,Groceries,Low-Value,1
42,85184,90.61,5,45,Electronics,High-Value,1
50,134316,83.5,5,30,Clothing,Low-Value,1
24,99693,14.74,9,11,Furniture,Low-Value,1
69,57879,70.82,3,34,Furniture,Low-Value,1
29,125056,43.55,4,21,Furniture,High-Value,0
33,69597,25.02,7,13,Groceries,Low-Value,1
33,59132,68.69,2,25,Clothing,Medium-Value,0
60,23626,74.27,8,21,Beauty,Medium-Value,0
53,105936,17.99,5,1,Beauty,Medium-Value,0
30,122179,91.44,1,5,Furniture,Low-Value,1
24,123801,75.11,3,22,Furniture,Medium-Value,1
53,101515,93.34,9,7,Groceries,Low-Value,1
64,97065,31.71,5,13,Furniture,High-Value,0
68,75390,93.93,8,45,Clothing,High-Value,1
26,36645,36.85,1,23,Furniture,Low-Value,1
49,111960,5.4,7,21,Furniture,High-Value,1
28,74144,76.3,7,6,Clothing,Low-Value,1
25,33382,70.35,8,20,Electronics,Medium-Value,1
50,24025,59.79,3,12,Beauty,Medium-Value,0
40,63226,48.99,1,40,Furniture,Medium-Value,0
42,99380,3.22,9,9,Clothing,Low-Value,0
25,142971,62.46,1,28,Beauty,Medium-Value,1
62,138910,41.68,6,11,Groceries,Low-Value,0
39,89711,56.02,9,32,Electronics,Medium-Value,1
21,116055,42.93,2,11,Furniture,Low-Value,0
57,146189,96.61,4,24,Electronics,Medium-Value,1
20,94710,60.41,2,15,Furniture,Medium-Value,1
46,23443,74.92,4,41,Furniture,Medium-Value,1
58,41395,93.63,2,35,Furniture,Medium-Value,0
46,30725,59.16,1,17,Electronics,Low-Value,0
51,53461,1.21,3,25,Groceries,Low-Value,0
51,147000,3.43,8,49,Clothing,Low-Value,1
45,61115,70.23,5,35,Clothing,High-Value,1
30,130084,27.91,4,19,Groceries,Medium-Value,0
32,116887,57.94,5,41,Groceries,Medium-Value,1
40,103732,20.23,6,31,Furniture,High-Value,1
61,132145,27.02,6,17,Furniture,High-Value,1
43,99790,50.46,5,23,Clothing,Medium-Value,1
21,99557,97.56,6,47,Furniture,Medium-Value,1
43,131672,61.63,9,1,Furniture,High-Value,1
57,91260,93.61,5,10,Groceries,High-Value,1
26,48690,95.94,6,8,Electronics,Medium-Value,0
22,21407,20.81,4,42,Beauty,Medium-Value,0
49,93568,31.12,3,26,Beauty,Medium-Value,0
37,78560,77.0,6,34,Furniture,Low-Value,1
67,67340,86.68,5,19,Furniture,High-Value,0
28,37794,51.92,4,14,Beauty,Medium-Value,0
32,39881,99.32,5,8,Groceries,Low-Value,0
49,106292,1.16,7,1,Beauty,Low-Value,0
45,125698,29.96,1,48,Beauty,High-Value,1
39,114952,62.32,1,25,Beauty,Medium-Value,0
58,69703,46.93,1,24,Furniture,Low-Value,0
34,64354,11.66,2,47,Furniture,Low-Value,1
43,111288,36.78,9,20,Beauty,Medium-Value,0
61,98462,2.54,5,30,Furniture,Low-Value,1
24,139020,64.27,9,5,Beauty,Medium-Value,1
59,119301,89.27,5,3,Groceries,Medium-Value,0
43,138764,88.49,7,32,Furniture,Medium-Value,1
42,34390,69.95,6,17,Electronics,High-Value,0
27,124403,46.58,2,42,Furniture,Low-Value,0
62,107475,51.2,3,5,Groceries,Low-Value,1
36,47307,13.69,5,11,Groceries,Low-Value,0
28,116364,34.1,4,38,Furniture,Low-Value,1
30,114049,18.77,6,4,Clothing,Low-Value,1
25,138740,82.12,8,39,Beauty,Medium-Value,1
57,139991,91.48,8,19,Beauty,Low-Value,1
21,44502,53.69,3,39,Groceries,High-Value,0
64,115599,72.78,4,46,Furniture,Low-Value,0
48,42486,12.15,1,49,Clothing,Medium-Value,1
45,131813,60.85,2,23,Electronics,High-Value,1
28,58258,70.28,9,17,Beauty,Low-Value,0
60,77716,45.28,2,13,Clothing,Medium-Value,0
18,117228,24.33,6,27,Beauty,Medium-Value,0
66,123920,87.74,7,1,Furniture,Medium-Value,1
64,101494,74.29,6,2,Beauty,Medium-Value,1
69,120552,89.99,8,18,Electronics,Low-Value,1
55,102768,81.84,9,36,Furniture,Medium-Value,1
41,30748,99.04,8,45,Groceries,Medium-Value,1
64,82785,19.22,5,33,Clothing,Low-Value,1
48,96050,8.67,8,36,Beauty,High-Value,0
58,42738,33.7,9,2,Furniture,Medium-Value,0
63,94231,12.9,8,4,Furniture,Medium-Value,1
67,93606,52.31,2,16,Beauty,High-Value,0
43,113301,63.3,2,4,Groceries,Medium-Value,1
66,61662,57.83,3,9,Beauty,Low-Value,0
67,138313,25.92,7,49,Groceries,Medium-Value,0
22,116297,90.88,9,21,Beauty,Medium-Value,1
37,102234,2.12,8,23,Furniture,Medium-Value,1
69,35123,34.8,9,2,Electronics,High-Value,0
58,120680,71.9,6,3,Electronics,Low-Value,1
28,45616,76.69,1,23,Furniture,Low-Value,0
50,122682,41.61,4,26,Electronics,Medium-Value,1
67,31182,1.69,6,47,Groceries,Medium-Value,1
55,110369,61.8,6,7,Furniture,Low-Value,1
44,118878,6.31,8,36,Groceries,High-Value,1
51,82013,10.79,1,44,Furniture,Low-Value,0
32,51331,65.03,2,33,Groceries,Low-Value,0
49,66098,31.25,2,49,Groceries,High-Value,0
38,46128,34.8,6,36,Electronics,Low-Value,1
63,51556,48.68,7,4,Furniture,High-Value,1
22,147398,97.86,2,23,Beauty,Low-Value,1
23,107505,96.54,5,25,Electronics,Low-Value,1
55,41876,41.63,6,41,Groceries,Medium-Value,0
39,28949,26.55,4,26,Groceries,High-Value,0
35,71962,30.26,1,28,Beauty,Medium-Value,0
31,110054,26.88,3,28,Beauty,Low-Value,0
27,143984,53.22,9,21,Groceries,Medium-Value,1
63,91206,60.69,6,10,Beauty,Low-Value,1
30,44099,48.88,2,27,Clothing,High-Value,0
48,124871,40.8,9,15,Electronics,Low-Value,0
47,32716,21.13,4,17,Furniture,High-Value,0
20,72611,48.25,8,39,Beauty,Medium-Value,1
47,58885,34.11,7,35,Beauty,Medium-Value,0
23,73144,54.16,3,5,Clothing,Medium-Value,1
46,85220,67.52,8,16,Furniture,Low-Value,1
25,27837,63.33,4,23,Clothing,High-Value,0
61,69355,46.25,2,39,Furniture,Low-Value,0
62,67299,55.61,5,48,Electronics,Low-Value,0
60,39159,28.49,1,9,Beauty,Medium-Value,0
61,145212,2.42,8,33,Electronics,High-Value,1
50,136680,62.5,8,35,Furniture,Low-Value,1
34,136931,25.26,3,40,Beauty,Medium-Value,0
65,126802,66.9,1,24,Clothing,Medium-Value,1
28,136375,74.7,4,24,Groceries,Low-Value,1
30,122413,91.59,9,24,Clothing,Low-Value,1
67,71012,95.81,9,19,Groceries,Medium-Value,1
28,79305,1.05,1,39,Clothing,Low-Value,1
48,107096,99.04,7,25,Furniture,Medium-Value,1
45,37106,68.3,6,31,Electronics,Medium-Value,1
61,78123,64.35,7,38,Groceries,High-Value,1
23,131825,1.52,7,25,Furniture,Low-Value,1
58,28720,86.12,8,27,Electronics,Medium-Value,1
33,57661,14.55,8,32,Electronics,Low-Value,1
21,135031,83.73,2,11,Beauty,Medium-Value,1
52,113898,1.56,4,5,Beauty,High-Value,0
65,113794,64.6,4,44,Beauty,Low-Value,1
43,107318,43.48,8,33,Groceries,Medium-Value,1
29,126704,20.08,3,19,Groceries,Medium-Value,1
28,41120,10.76,3,43,Electronics,Medium-Value,0
54,39790,44.01,2,47,Groceries,Medium-Value,0
42,78655,12.33,1,16,Electronics,Low-Value,0
35,79643,48.64,8,35,Furniture,Medium-Value,0
36,113448,62.52,9,11,Clothing,Low-Value,1
40,67374,82.74,9,11,Electronics,Medium-Value,0
55,62907,67.86,8,10,Electronics,Medium-Value,1
35,70071,6.52,5,34,Furniture,High-Value,0
43,140507,30.74,1,5,Beauty,Low-Value,0
23,54812,28.8,9,23,Beauty,Medium-Value,1
21,69570,91.5,6,25,Beauty,Medium-Value,1
61,70901,86.78,7,29,Electronics,Low-Value,1
68,80186,37.01,8,40,Electronics,Medium-Value,1
46,142066,7.12,5,13,Groceries,Low-Value,0
51,148364,89.41,6,47,Groceries,Low-Value,1
34,70251,88.82,7,32,Clothing,Low-Value,1
60,85171,85.47,7,34,Clothing,Low-Value,1
60,56160,84.51,2,12,Groceries,High-Value,0
33,39156,48.03,1,24,Electronics,Low-Value,0
19,96208,17.74,8,40,Furniture,High-Value,1
51,99980,47.75,5,21,Groceries,Low-Value,1
25,92320,49.46,2,29,Electronics,Medium-Value,0
30,37929,48.99,3,23,Groceries,Medium-Value,0
59,86606,53.88,6,33,Beauty,High-Value,1
25,108442,25.77,6,8,Groceries,Medium-Value,1
47,120154,36.62,8,42,Beauty,High-Value,1
49,82559,43.42,5,13,Electronics,Medium-Value,1
53,74205,13.11,5,5,Beauty,Low-Value,0
64,130694,45.54,7,41,Groceries,High-Value,1
47,88475,81.05,5,10,Beauty,High-Value,1
18,84341,82.81,9,14,Furniture,Low-Value,1
60,115377,41.16,6,24,Beauty,High-Value,1
56,62863,51.88,7,11,Beauty,Medium-Value,0
34,101837,3.37,8,46,Clothing,High-Value,1
37,85439,67.44,5,3,Furniture,High-Value,1
41,27194,40.46,4,29,Electronics,High-Value,0
67,91387,44.55,8,48,Beauty,High-Value,1
39,141361,87.37,9,30,Furniture,Low-Value,1
46,101914,46.18,1,49,Electronics,Low-Value,1
39,86214,2.12,3,37,Furniture,Low-Value,1
61,116176,22.75,4,7,Clothing,Low-Value,0
26,119292,47.56,7,17,Electronics,Low-Value,1
54,49777,42.44,6,20,Electronics,Medium-Value,1
27,145355,86.04,1,11,Beauty,Low-Value,0
53,46183,54.21,4,44,Groceries,Medium-Value,1
54,47445,68.96,6,25,Electronics,High-Value,0
45,87038,46.93,3,24,Electronics,Medium-Value,1
45,136477,43.97,2,2,Clothing,Medium-Value,1
59,107201,44.63,2,27,Clothing,Low-Value,1
60,36198,41.09,4,19,Clothing,Low-Value,0
38,41411,53.86,1,29,Beauty,Medium-Value,1
41,70577,25.04,2,37,Electronics,Medium-Value,1
59,35867,89.11,2,11,Clothing,Medium-Value,0
57,82501,33.31,4,19,Clothing,Medium-Value,1
19,34266,14.75,4,28,Furniture,Low-Value,0
25,59422,9.66,1,39,Furniture,Low-Value,0
65,55208,1.34,7,21,Clothing,Medium-Value,0
44,128538,42.29,7,26,Beauty,Low-Value,1
39,141544,18.76,1,22,Groceries,Medium-Value,1
54,51213,2.16,8,6,Furniture,High-Value,0
44,27367,52.0,7,11,Furniture,Low-Value,1
46,144158,68.0,7,14,Electronics,Medium-Value,1
20,99026,8.58,6,36,Electronics,Medium-Value,1
61,55362,46.09,4,40,Clothing,Medium-Value,0
30,139377,74.36,8,41,Electronics,Low-Value,1
62,71588,98.58,2,2,Electronics,High-Value,1
27,58285,66.72,7,43,Groceries,Low-Value,1
53,146683,24.48,3,20,Beauty,Medium-Value,1
26,145085,71.66,3,22,Clothing,Medium-Value,0
44,94755,59.79,7,39,Groceries,Low-Value,1
51,91846,21.18,3,4,Clothing,Low-Value,0
68,56307,85.11,5,29,Beauty,Low-Value,1
18,115167,42.74,8,46,Clothing,Medium-Value,1
49,100280,96.2,4,24,Electronics,Low-Value,1
42,39867,72.29,7,1,Beauty,High-Value,1
46,76523,64.46,7,24,Groceries,Low-Value,1
24,104161,72.84,2,30,Groceries,High-Value,1
66,26378,47.81,8,12,Furniture,High-Value,1
20,104685,50.52,9,19,Groceries,Medium-Value,1
37,127669,85.12,6,37,Furniture,Medium-Value,1
37,96958,68.09,5,40,Electronics,Low-Value,1
47,47926,89.72,1,43,Groceries,High-Value,1
52,123215,89.08,1,4,Beauty,Medium-Value,1
52,118707,97.65,9,15,Furniture,High-Value,1
66,33180,70.02,4,20,Groceries,Medium-Value,1
56,112837,50.23,1,44,Electronics,High-Value,1
44,138070,16.63,3,20,Beauty,Medium-Value,0
43,56931,70.54,6,21,Beauty,High-Value,0
31,44014,29.16,8,10,Electronics,Low-Value,0
34,134775,28.29,2,30,Groceries,Medium-Value,0
35,116472,23.83,8,24,Clothing,Medium-Value,1
62,99872,87.51,1,48,Groceries,Medium-Value,1
69,78502,86.8,2,40,Furniture,Medium-Value,0
46,107736,63.1,8,40,Furniture,Medium-Value,1
37,25470,47.3,7,38,Groceries,Low-Value,1
44,116395,67.21,5,3,Furniture,Medium-Value,1
35,34953,60.72,2,29,Clothing,Medium-Value,0
21,124580,41.57,9,8,Clothing,Low-Value,1
18,58507,37.96,5,29,Beauty,Medium-Value,0
67,138961,38.28,8,10,Furniture,Low-Value,1
18,112969,58.91,4,5,Groceries,Low-Value,1
43,111493,64.77,9,11,Beauty,Medium-Value,1
62,26523,45.17,7,4,Clothing,High-Value,1
37,106923,96.87,2,49,Beauty,Medium-Value,0
69,77190,8.38,3,35,Electronics,High-Value,0
40,67761,34.7,2,40,Furniture,Medium-Value,0
27,51169,41.91,5,12,Groceries,Medium-Value,1
28,65641,1.69,2,21,Clothing,Low-Value,0
58,42990,36.5,5,16,Beauty,High-Value,0
58,49661,27.37,9,14,Groceries,Medium-Value,0
22,33419,50.6,2,21,Furniture,Medium-Value,0
18,34457,33.64,9,48,Groceries,Low-Value,0
34,87600,72.62,7,27,Furniture,High-Value,1
39,123619,50.99,7,36,Furniture,Medium-Value,1
51,96102,12.98,5,1,Furniture,High-Value,0
62,53085,75.01,8,1,Beauty,Low-Value,1
58,117064,9.92,7,22,Furniture,Low-Value,0
46,70654,83.9,6,15,Groceries,Low-Value,1
21,26130,93.14,2,20,Electronics,Medium-Value,0
22,125723,32.24,6,3,Groceries,High-Value,1
28,22042,92.61,2,14,Beauty,Low-Value,0
68,90134,79.3,1,9,Furniture,Low-Value,1
38,62982,92.24,9,19,Electronics,Low-Value,0
52,118422,66.63,5,40,Beauty,Medium-Value,1
29,85185,23.56,4,34,Clothing,Low-Value,0
43,53477,89.45,8,4,Clothing,High-Value,1
68,134161,18.43,5,33,Clothing,Low-Value,0
36,72709,21.31,7,43,Electronics,Medium-Value,0
62,48716,27.11,3,37,Groceries,Medium-Value,0
24,98137,30.42,8,2,Electronics,Low-Value,0
64,56018,51.45,8,27,Electronics,Medium-Value,1
24,28061,71.35,3,45,Electronics,Medium-Value,1
43,28609,92.62,9,17,Clothing,Medium-Value,1
57,55371,8.84,8,49,Groceries,Medium-Value,1
22,130350,95.44,1,31,Electronics,Low-Value,1
38,103021,92.13,8,41,Groceries,High-Value,1
31,40805,5.4,4,6,Furniture,Medium-Value,0
21,27857,36.03,6,31,Electronics,Medium-Value,0
40,31620,81.31,9,3,Electronics,Medium-Value,0
59,28177,61.16,5,40,Electronics,Low-Value,1
37,50111,77.91,7,3,Furniture,Low-Value,0
32,140770,71.9,1,33,Furniture,High-Value,1
67,108578,49.68,9,13,Clothing,High-Value,1
69,104181,4.12,6,21,Beauty,Medium-Value,1
62,109941,58.43,4,37,Groceries,Low-Value,0
46,147049,4.86,6,16,Beauty,Medium-Value,0
25,31826,60.37,5,21,Electronics,Medium-Value,1
58,33890,80.04,3,48,Electronics,High-Value,1
65,102428,58.5,7,44,Clothing,Low-Value,1
36,137067,99.7,3,13,Beauty,Low-Value,1
65,146044,45.59,2,4,Electronics,Low-Value,0
56,78031,74.88,4,31,Beauty,Low-Value,1
63,139440,66.72,7,9,Clothing,High-Value,1
45,132134,99.14,5,48,Beauty,Medium-Value,1
63,95020,71.32,9,33,Groceries,High-Value,1
44,25495,16.4,7,37,Clothing,Low-Value,1
21,48481,95.55,9,37,Beauty,Medium-Value,0
32,31267,66.78,9,24,Electronics,Medium-Value,1
52,137897,5.93,2,25,Furniture,Low-Value,0
54,125702,65.76,1,41,Furniture,Medium-Value,1
18,26743,88.31,4,29,Clothing,Medium-Value,1
20,74800,57.7,4,40,Furniture,High-Value,0
64,123475,35.4,2,47,Groceries,Low-Value,1
41,68773,82.09,3,36,Clothing,High-Value,0
44,77042,78.25,3,15,Electronics,High-Value,0
57,69476,54.42,5,45,Electronics,Medium-Value,0
53,147967,15.44,1,18,Clothing,Medium-Value,1
51,112105,25.1,9,20,Furniture,Low-Value,0
46,48552,73.85,8,5,Furniture,Medium-Value,0
41,85242,80.61,8,18,Electronics,Medium-Value,1
41,65772,27.93,3,40,Groceries,Medium-Value,0
59,63730,36.8,2,1,Furniture,Low-Value,0
21,48948,7.76,1,19,Groceries,High-Value,0
20,96311,71.35,6,23,Furniture,Medium-Value,1
51,89093,0.36,1,26,Clothing,High-Value,1
66,89123,4.65,5,49,Beauty,Medium-Value,0
40,36535,0.43,9,29,Electronics,Medium-Value,0
69,86490,64.53,9,34,Clothing,Medium-Value,1
40,66562,41.74,4,19,Furniture,Medium-Value,0
62,139042,29.75,7,48,Electronics,Low-Value,1
22,145251,91.27,7,18,Beauty,Low-Value,1
48,109080,19.28,4,2,Beauty,Medium-Value,1
58,147844,38.94,5,27,Furniture,High-Value,1
23,78535,94.03,9,6,Electronics,Medium-Value,1
54,118991,42.71,7,39,Furniture,Low-Value,0
27,61269,55.47,7,6,Beauty,Low-Value,1
57,100674,8.03,7,6,Clothing,Medium-Value,1
24,62462,79.02,9,31,Clothing,Medium-Value,1
56,23127,42.28,5,41,Groceries,High-Value,0
55,43147,80.05,6,40,Beauty,Medium-Value,1
38,65528,25.38,3,30,Beauty,Low-Value,0
37,97095,42.25,1,21,Furniture,Medium-Value,1
20,133100,78.65,2,41,Groceries,Medium-Value,1
68,88931,97.39,8,44,Groceries,Medium-Value,1
39,110925,5.96,1,18,Electronics,Low-Value,0
64,86381,81.25,7,23,Furniture,Low-Value,1
21,119468,30.07,5,38,Clothing,Medium-Value,0
45,131258,55.07,6,23,Electronics,Low-Value,1
29,83749,29.01,8,28,Groceries,Low-Value,1
55,58672,61.34,4,36,Clothing,Low-Value,0
68,33731,35.38,6,25,Beauty,High-Value,0
53,144647,33.36,3,7,Furniture,Low-Value,1
64,74512,3.79,7,18,Groceries,Medium-Value,0
58,118658,14.7,2,20,Beauty,Medium-Value,1
22,71024,91.71,8,5,Groceries,Medium-Value,0
30,136712,99.83,7,18,Clothing,Medium-Value,1
40,121121,78.05,8,42,Electronics,Medium-Value,1
67,23832,28.68,2,40,Clothing,Medium-Value,1
47,52332,40.24,3,33,Furniture,Low-Value,0
54,32467,73.95,4,15,Furniture,Medium-Value,0
42,61025,96.85,9,35,Groceries,High-Value,0
65,33107,45.55,5,47,Clothing,High-Value,0
44,148347,82.95,6,46,Electronics,Medium-Value,1
68,97994,97.51,1,1,Furniture,High-Value,0
31,114202,87.35,4,21,Electronics,High-Value,1
65,63481,22.71,4,8,Beauty,Medium-Value,0
64,22581,0.8,8,7,Groceries,Medium-Value,0
53,95118,49.21,8,41,Electronics,Medium-Value,1
56,144010,53.14,6,44,Groceries,High-Value,1
33,71638,20.13,8,40,Beauty,Medium-Value,0
39,143714,28.47,9,40,Electronics,High-Value,1
38,28418,76.52,5,30,Electronics,Low-Value,0
38,113627,47.03,1,38,Beauty,Low-Value,1
25,49113,31.74,1,35,Clothing,Low-Value,0
66,104363,62.26,2,2,Electronics,Low-Value,1
33,143607,65.28,2,46,Electronics,High-Value,1
48,83044,76.94,5,8,Furniture,Low-Value,0
59,99955,15.67,7,38,Clothing,Medium-Value,1
27,81030,74.15,7,4,Electronics,Low-Value,1
49,31814,59.94,4,37,Beauty,Low-Value,0
51,119340,5.76,4,21,Groceries,Low-Value,0
26,30024,77.74,3,13,Beauty,High-Value,0
34,83288,38.31,2,9,Clothing,Medium-Value,0
28,129236,33.04,3,45,Furniture,Medium-Value,0
49,77836,44.81,8,29,Furniture,High-Value,1
27,27435,34.62,1,41,Furniture,High-Value,0
39,87084,33.83,4,24,Beauty,Medium-Value,0
34,144023,80.81,7,16,Groceries,Low-Value,1
21,90601,12.45,5,12,Groceries,Low-Value,0
65,108416,97.06,2,2,Electronics,Low-Value,1
69,140871,55.49,1,19,Groceries,Low-Value,0
64,138645,18.29,6,30,Groceries,Low-Value,1
42,23407,13.12,5,16,Electronics,Low-Value,0
38,118943,59.15,3,24,Beauty,High-Value,1
54,52940,63.3,9,13,Beauty,High-Value,1
55,25666,5.3,3,5,Clothing,Low-Value,0
66,57122,24.3,2,23,Beauty,High-Value,0
18,138647,79.55,5,38,Furniture,Medium-Value,1
42,45092,4.96,9,31,Furniture,Low-Value,0
68,149753,85.51,8,17,Clothing,Medium-Value,1
53,143402,65.82,6,49,Groceries,Low-Value,1
34,95645,43.44,3,49,Clothing,Low-Value,1
58,121190,34.64,6,3,Electronics,Medium-Value,1
41,120468,1.92,5,26,Clothing,Medium-Value,0
19,149207,82.52,1,13,Clothing,Low-Value,1
57,46505,14.27,5,44,Furniture,Medium-Value,1
32,56713,30.95,7,38,Electronics,High-Value,0
49,74387,56.91,9,22,Electronics,Medium-Value,1
56,63169,24.6,1,21,Clothing,Medium-Value,0
23,93282,49.71,3,29,Electronics,Medium-Value,0
18,97511,80.93,8,45,Electronics,Medium-Value,1
64,71742,47.05,6,46,Beauty,Low-Value,1
40,60522,94.9,5,39,Electronics,High-Value,1
56,101132,84.75,2,5,Groceries,High-Value,1
34,139622,33.3,3,14,Electronics,Low-Value,0
51,138764,40.0,2,18,Furniture,Medium-Value,1
58,123489,42.33,1,4,Beauty,Medium-Value,0
46,119397,62.62,7,33,Furniture,Low-Value,1
26,23880,28.68,3,39,Furniture,Low-Value,0
30,63454,96.92,7,20,Groceries,Low-Value,1
23,75711,60.87,7,13,Beauty,High-Value,1
23,63539,39.94,8,36,Clothing,Low-Value,0
37,128984,64.5,1,45,Electronics,Low-Value,1
69,88321,39.54,5,4,Groceries,Low-Value,0
20,107985,81.78,9,35,Groceries,Medium-Value,1
34,34799,56.78,7,8,Clothing,High-Value,0
66,134584,4.2,1,40,Groceries,Medium-Value,0
29,124843,17.68,8,49,Clothing,Low-Value,0
65,80102,86.5,3,47,Clothing,Medium-Value,1
64,70726,56.29,4,36,Clothing,Medium-Value,0
62,68784,95.03,4,6,Groceries,Medium-Value,0
18,140364,7.24,8,22,Clothing,Medium-Value,0
34,133034,29.53,1,6,Groceries,Low-Value,0
20,63333,19.35,8,42,Beauty,Low-Value,0
43,60828,55.38,9,36,Clothing,Low-Value,1
32,89526,38.28,9,9,Groceries,High-Value,1
53,74362,15.73,5,16,Groceries,Medium-Value,0
49,73997,64.28,4,39,Groceries,Medium-Value,0
49,143973,53.63,4,46,Electronics,High-Value,1
21,70341,27.47,9,38,Electronics,High-Value,0
35,39073,47.98,8,33,Clothing,Low-Value,1
66,122399,74.57,7,18,Beauty,Low-Value,1
36,34549,20.53,3,12,Clothing,High-Value,0
60,103795,29.29,4,27,Furniture,High-Value,1
69,76920,34.61,9,47,Furniture,Medium-Value,0
52,105326,74.67,8,1,Beauty,High-Value,1
57,95515,84.69,1,15,Beauty,Low-Value,1
31,149392,37.64,3,47,Beauty,Low-Value,0
50,40316,29.66,2,27,Electronics,Medium-Value,0
31,46183,88.94,2,16,Electronics,High-Value,1
51,113860,99.94,8,21,Furniture,Medium-Value,1
21,44624,67.04,6,1,Beauty,Medium-Value,1
41,82515,99.0,6,29,Groceries,Low-Value,1
46,123712,66.0,4,3,Furniture,Low-Value,1
36,105781,73.35,1,12,Beauty,High-Value,1
23,66705,38.87,7,28,Groceries,Low-Value,1
50,109326,43.3,8,39,Beauty,Medium-Value,1
66,46756,14.41,2,37,Clothing,Medium-Value,0
57,80390,82.28,2,31,Groceries,Medium-Value,1
36,88369,93.11,1,31,Clothing,High-Value,1
18,90821,62.34,4,33,Electronics,Medium-Value,1
22,29589,34.36,6,33,Furniture,Medium-Value,0
44,133012,15.4,5,47,Beauty,Low-Value,1
33,34116,26.52,4,40,Furniture,Low-Value,0
23,93181,25.54,4,11,Beauty,Medium-Value,0
57,64786,61.35,7,46,Clothing,Low-Value,0
30,114686,94.5,7,29,Groceries,High-Value,1
65,143711,4.83,2,25,Groceries,Medium-Value,0
52,96425,0.1,7,13,Beauty,Low-Value,1
36,50286,60.02,2,44,Clothing,Low-Value,1
29,123081,28.41,4,19,Beauty,Low-Value,1
33,35994,88.05,1,36,Beauty,Medium-Value,1
60,121039,32.73,5,28,Beauty,High-Value,1
27,131915,28.97,1,4,Groceries,Medium-Value,0
42,142961,26.95,4,3,Beauty,Low-Value,0
37,110198,14.49,9,38,Groceries,Low-Value,1
48,124672,58.15,8,37,Electronics,Low-Value,1
21,46639,16.82,6,43,Clothing,Medium-Value,0
61,37205,42.46,8,25,Electronics,Low-Value,0
40,76677,46.1,5,41,Beauty,Low-Value,0
19,52930,2.05,7,35,Groceries,Low-Value,1
39,93313,1.68,8,29,Clothing,Medium-Value,1
68,113851,52.02,7,41,Furniture,Medium-Value,1
54,133153,69.6,4,29,Clothing,High-Value,1
25,112509,94.21,5,12,Clothing,Medium-Value,1
24,38316,17.91,6,35,Beauty,Medium-Value,0
31,47304,10.33,6,20,Electronics,Low-Value,0
20,121839,5.21,9,17,Electronics,Low-Value,1
67,116058,43.6,2,12,Furniture,Medium-Value,1
33,107876,62.31,6,36,Beauty,Low-Value,1
36,105366,84.06,3,10,Clothing,Low-Value,1
68,33403,68.26,2,18,Electronics,Low-Value,1
35,100052,20.84,6,30,Electronics,Low-Value,1
